Time, Current Position, Running Average(5), Error, PI Output, Smoothed Output, Measurement, PID Out, Kalman Estimate, Kalman Gain
75.8,37.1173,9.17438,-27.9429,-32.7021,-8.79958,37.1173,-8.79958,1.7332,0.0311267
75.9,-30.688,-4.37337,26.3146,24.1869,-0.552948,-30.688,-0.552948,0.72403,0.0311267
76,2.85293,2.37244,-0.480485,-2.65622,-1.07877,2.85293,-1.07877,0.790296,0.0311267
76.1,0.041594,1.90964,1.86805,-0.120885,-0.839296,0.041594,-0.839296,0.766991,0.0311267
76.2,37.1176,9.28827,-27.8293,-32.6011,-8.77976,37.1176,-8.77976,1.89847,0.0311267
76.3,-30.4888,-4.23295,26.2559,24.1096,-0.557415,-30.4888,-0.557415,0.890354,0.0311267
76.4,3.35739,2.57613,-0.781267,-3.00567,-1.16948,3.35739,-1.16948,0.967145,0.0311267
76.5,-0.0575814,1.99402,2.05161,0.0323665,-0.869017,-0.0575814,-0.869017,0.935249,0.0311267
76.6,37.1563,9.41696,-27.7393,-32.5325,-8.78488,37.1563,-8.78488,2.06269,0.0311267
76.7,-30.2709,-4.06073,26.2102,24.038,-0.57916,-30.2709,-0.57916,1.05625,0.0311267
76.8,3.83528,2.80409,-1.03119,-3.30646,-1.26099,3.83528,-1.26099,1.14275,0.0311267
76.9,-0.16774,2.09907,2.26681,0.218215,-0.891185,-0.16774,-0.891185,1.10196,0.0311267
77,37.0994,9.53047,-27.569,-32.3744,-8.762,37.0994,-8.762,2.22245,0.0311267
77.1,-30.0501,-3.91081,26.1393,23.9478,-0.584557,-30.0501,-0.584557,1.21791,0.0311267
77.2,4.33544,3.01045,-1.32498,-3.64904,-1.35068,4.33544,-1.35068,1.31494,0.0311267
77.3,-0.257946,2.19181,2.44975,0.370675,-0.920339,-0.257946,-0.920339,1.26599,0.0311267
77.4,37.0546,9.63628,-27.4183,-32.2393,-8.75007,37.0546,-8.75007,2.37997,0.0311267
77.5,-29.8369,-3.75099,26.0859,23.8736,-0.594147,-29.8369,-0.594147,1.37716,0.0311267
77.6,4.80766,3.22057,-1.58709,-3.95812,-1.43514,4.80766,-1.43514,1.48394,0.0311267
77.7,-0.36227,2.28103,2.6433,0.536599,-0.942205,-0.36227,-0.942205,1.42648,0.0311267
77.8,36.9706,9.72674,-27.2439,-32.075,-8.72539,36.9706,-8.72539,2.53285,0.0311267
77.9,-29.6256,-3.6093,26.0163,23.7868,-0.59734,-29.6256,-0.59734,1.53186,0.0311267
78,5.31749,3.42158,-1.89591,-4.31495,-1.52674,5.31749,-1.52674,1.6497,0.0311267
78.1,-0.482805,2.36349,2.84629,0.711874,-0.967089,-0.482805,-0.967089,1.58332,0.0311267
78.2,36.8613,9.8082,-27.0531,-31.8928,-8.69852,36.8613,-8.69852,2.68141,0.0311267
78.3,-29.3586,-3.45764,25.901,23.6513,-0.611056,-29.3586,-0.611056,1.6841,0.0311267
78.4,5.81503,3.63048,-2.18455,-4.65264,-1.62145,5.81503,-1.62145,1.81269,0.0311267
78.5,-0.550628,2.45685,3.00748,0.840144,-1.00605,-0.550628,-1.00605,1.73912,0.0311267
78.6,36.752,9.90381,-26.8482,-31.7003,-8.67962,36.752,-8.67962,2.82896,0.0311267
78.7,-29.128,-3.29405,25.834,23.5652,-0.618416,-29.128,-0.618416,1.83424,0.0311267
78.8,6.28561,3.8348,-2.45082,-4.96466,-1.70498,6.28561,-1.70498,1.9728,0.0311267
78.9,-0.610582,2.54968,3.16026,0.962443,-1.03812,-0.610582,-1.03812,1.89239,0.0311267
79,36.5964,9.97908,-26.6173,-31.4769,-8.64781,36.5964,-8.64781,2.97261,0.0311267
79.1,-28.8947,-3.15026,25.7445,23.4594,-0.621011,-28.8947,-0.621011,1.98069,0.0311267
79.2,6.79762,4.03486,-2.76276,-5.32413,-1.79679,6.79762,-1.79679,2.13062,0.0311267
79.3,-0.664946,2.64475,3.3097,1.07929,-1.07777,-0.664946,-1.07777,2.0436,0.0311267
79.4,36.3942,10.0457,-26.3485,-31.2137,-8.61176,36.3942,-8.61176,3.11282,0.0311267
79.5,-28.6495,-3.00347,25.646,23.3453,-0.622487,-28.6495,-0.622487,2.12417,0.0311267
79.6,7.24776,4.22503,-3.02273,-5.62566,-1.87328,7.24776,-1.87328,2.28365,0.0311267
79.7,-0.707021,2.7241,3.43112,1.17131,-1.11213,-0.707021,-1.11213,2.19056,0.0311267
79.8,36.1851,10.0941,-26.091,-30.9599,-8.57407,36.1851,-8.57407,3.2487,0.0311267
79.9,-28.3647,-2.85767,25.5071,23.1888,-0.633339,-28.3647,-0.633339,2.26468,0.0311267
80,7.75487,4.42319,-3.33168,-5.98305,-1.97077,7.75487,-1.97077,2.43557,0.0311267
80.1,-0.736547,2.82633,3.56288,1.26779,-1.16113,-0.736547,-1.16113,2.33683,0.0311267
80.2,35.9844,10.1646,-25.8198,-30.6969,-8.54506,35.9844,-8.54506,3.38417,0.0311267
80.3,-28.1086,-2.69411,25.4145,23.0789,-0.639085,-28.1086,-0.639085,2.4039,0.0311267
80.4,8.22025,4.62288,-3.59736,-6.29272,-2.05249,8.22025,-2.05249,2.58495,0.0311267
80.5,-0.775242,2.91686,3.6921,1.36596,-1.19788,-0.775242,-1.19788,2.48035,0.0311267
80.6,35.7422,10.2126,-25.5296,-30.4087,-8.50058,35.7422,-8.50058,3.51569,0.0311267
80.7,-27.8513,-2.55454,25.2968,22.9473,-0.638601,-27.8513,-0.638601,2.53933,0.0311267
80.8,8.68497,4.80417,-3.88081,-6.61831,-2.13353,8.68497,-2.13353,2.73063,0.0311267
80.9,-0.770078,3.0061,3.77618,1.41629,-1.24607,-0.770078,-1.24607,2.62166,0.0311267
81,35.4629,10.2537,-25.2092,-30.09,-8.45706,35.4629,-8.45706,3.6439,0.0311267
81.1,-27.603,-2.41529,25.1877,22.8257,-0.636378,-27.603,-0.636378,2.67129,0.0311267
81.2,9.1361,4.98219,-4.15391,-6.93134,-2.21012,9.1361,-2.21012,2.87252,0.0311267
81.3,-0.747752,3.09564,3.8434,1.45031,-1.29501,-0.747752,-1.29501,2.75983,0.0311267
81.4,35.1659,10.2828,-24.883,-29.7644,-8.41236,35.1659,-8.41236,3.76853,0.0311267
81.5,-27.3175,-2.27326,25.0442,22.6673,-0.642455,-27.3175,-0.642455,2.80092,0.0311267
81.6,9.60601,5.16854,-4.43747,-7.25819,-2.29639,9.60601,-2.29639,3.01274,0.0311267
81.7,-0.728991,3.19553,3.92452,1.49625,-1.34823,-0.728991,-1.34823,2.89627,0.0311267
81.8,34.8684,10.3188,-24.5496,-29.4329,-8.36939,34.8684,-8.36939,3.89146,0.0311267
81.9,-27.0295,-2.12032,24.9092,22.5169,-0.64782,-27.0295,-0.64782,2.92899,0.0311267
82,10.0594,5.35506,-4.70434,-7.56708,-2.37764,10.0594,-2.37764,3.15094,0.0311267
82.1,-0.765806,3.2807,4.0465,1.58841,-1.38612,-0.765806,-1.38612,3.02902,0.0311267
82.2,34.5591,10.3383,-24.2208,-29.101,-8.31484,34.5591,-8.31484,4.01045,0.0311267
82.3,-26.747,-1.98476,24.7623,22.3583,-0.646553,-26.747,-0.646553,3.05307,0.0311267
82.4,10.5135,5.52383,-4.98962,-7.89253,-2.45805,10.5135,-2.45805,3.28529,0.0311267
82.5,-0.70068,3.37182,4.0725,1.57684,-1.44933,-0.70068,-1.44933,3.16122,0.0311267
82.6,34.2264,10.3703,-23.8561,-28.7374,-8.27134,34.2264,-8.27134,4.12818,0.0311267
82.7,-26.4619,-1.83396,24.628,22.2095,-0.65113,-26.4619,-0.65113,3.17601,0.0311267
82.8,10.9593,5.70729,-5.25197,-8.19564,-2.53726,10.9593,-2.53726,3.41827,0.0311267
82.9,-0.649107,3.47478,4.12389,1.59261,-1.50479,-0.649107,-1.50479,3.29167,0.0311267
83,33.8476,10.3844,-23.4632,-28.3408,-8.21378,33.8476,-8.21378,4.24277,0.0311267
83.1,-26.1798,-1.6968,24.483,22.0537,-0.646904,-26.1798,-0.646904,3.29582,0.0311267
83.2,11.3777,5.87112,-5.50658,-8.48653,-2.60681,11.3777,-2.60681,3.54738,0.0311267
83.3,-0.592615,3.56075,4.15336,1.58874,-1.55792,-0.592615,-1.55792,3.41852,0.0311267
83.4,33.4843,10.3874,-23.0969,-27.9712,-8.16123,33.4843,-8.16123,4.35437,0.0311267
83.5,-25.885,-1.55909,24.3259,21.8842,-0.649872,-25.885,-0.649872,3.41311,0.0311267
83.6,11.8255,6.04197,-5.78351,-8.80357,-2.6883,11.8255,-2.6883,3.67496,0.0311267
83.7,-0.484691,3.66949,4.15418,1.54954,-1.62884,-0.484691,-1.62884,3.54549,0.0311267
83.8,33.0742,10.4029,-22.6713,-27.5431,-8.10741,33.0742,-8.10741,4.46462,0.0311267
83.9,-25.6057,-1.41514,24.1905,21.7378,-0.646106,-25.6057,-0.646106,3.52863,0.0311267
84,12.2266,6.20719,-6.01943,-9.0741,-2.75311,12.2266,-2.75311,3.79937,0.0311267
84.1,-0.438923,3.75431,4.19323,1.55788,-1.67536,-0.438923,-1.67536,3.66744,0.0311267
84.2,32.6941,10.3901,-22.304,-27.1698,-8.04896,32.6941,-8.04896,4.57095,0.0311267
84.3,-25.3062,-1.28602,24.0202,21.5564,-0.647607,-25.3062,-0.647607,3.64097,0.0311267
84.4,12.652,6.3655,-6.28645,-9.37882,-2.83041,12.652,-2.83041,3.92145,0.0311267
84.5,-0.333076,3.85356,4.18664,1.51293,-1.74458,-0.333076,-1.74458,3.78902,0.0311267
84.6,32.2777,10.3969,-21.8808,-26.7426,-7.99408,32.2777,-7.99408,4.67578,0.0311267
84.7,-25.0107,-1.14408,23.8667,21.3915,-0.647676,-25.0107,-0.647676,3.75174,0.0311267
84.8,13.0507,6.52731,-6.52341,-9.65087,-2.89848,13.0507,-2.89848,4.04118,0.0311267
84.9,-0.24301,3.94831,4.19132,1.48299,-1.80311,-0.24301,-1.80311,3.90783,0.0311267
85,31.851,10.3851,-21.4659,-26.3208,-7.93253,31.851,-7.93253,4.77761,0.0311267
85.1,-24.6936,-1.00912,23.6845,21.198,-0.649901,-24.6936,-0.649901,3.86027,0.0311267
85.2,13.4269,6.67841,-6.74853,-9.90985,-2.96489,13.4269,-2.96489,4.15805,0.0311267
85.3,-0.0873051,4.05081,4.13811,1.3906,-1.87602,-0.0873051,-1.87602,4.0259,0.0311267
85.4,31.409,10.3812,-21.0278,-25.8781,-7.87654,31.409,-7.87654,4.87825,0.0311267
85.5,-24.3984,-0.868669,23.5298,21.0324,-0.649294,-24.3984,-0.649294,3.96696,0.0311267
85.6,13.8211,6.83426,-6.9868,-10.1828,-3.03267,13.8211,-3.03267,4.27369,0.0311267
85.7,0.0530872,4.15949,4.1064,1.32104,-1.94424,0.0530872,-1.94424,4.14232,0.0311267
85.8,30.9481,10.3666,-20.5816,-25.4251,-7.81445,30.9481,-7.81445,4.97669,0.0311267
85.9,-24.0862,-0.732476,23.3537,20.8456,-0.649436,-24.0862,-0.649436,4.07206,0.0311267
86,14.2191,6.99102,-7.22803,-10.459,-3.10182,14.2191,-3.10182,4.3879,0.0311267
86.1,0.16286,4.25938,4.09652,1.27523,-2.00756,0.16286,-2.00756,4.25639,0.0311267
86.2,30.5025,10.3493,-20.1533,-24.9899,-7.75314,30.5025,-7.75314,5.07335,0.0311267
86.3,-23.7865,-0.597657,23.1889,20.6711,-0.647072,-23.7865,-0.647072,4.17503,0.0311267
86.4,14.5868,7.13695,-7.44988,-10.7126,-3.16345,14.5868,-3.16345,4.49912,0.0311267
86.5,0.315541,4.35625,4.04071,1.18206,-2.07708,0.315541,-2.07708,4.3689,0.0311267
86.6,30.035,10.3307,-19.7043,-24.5334,-7.69116,30.035,-7.69116,5.1678,0.0311267
86.7,-23.4892,-0.467669,23.0215,20.4946,-0.644718,-23.4892,-0.644718,4.2758,0.0311267
86.8,14.9369,7.27703,-7.65992,-10.9528,-3.22175,14.9369,-3.22175,4.60765,0.0311267
86.9,0.494288,4.45852,3.96423,1.06773,-2.14938,0.494288,-2.14938,4.47961,0.0311267
87,29.558,10.307,-19.251,-24.0726,-7.63017,29.558,-7.63017,5.26022,0.0311267
87.1,-23.1734,-0.334679,22.8387,20.301,-0.647384,-23.1734,-0.647384,4.37517,0.0311267
87.2,15.2787,7.4189,-7.8598,-11.1835,-3.28142,15.2787,-3.28142,4.71457,0.0311267
87.3,0.725379,4.57659,3.85121,0.912629,-2.2329,0.725379,-2.2329,4.5904,0.0311267
87.4,29.048,10.2873,-18.7607,-23.5753,-7.56851,29.048,-7.56851,5.35168,0.0311267
87.5,-22.8735,-0.198957,22.6745,20.1273,-0.644547,-22.8735,-0.644547,4.47312,0.0311267
87.6,15.6423,7.56417,-8.07808,-11.4331,-3.34168,15.6423,-3.34168,4.82078,0.0311267
87.7,0.916078,4.69164,3.77557,0.798118,-2.30673,0.916078,-2.30673,4.69924,0.0311267
87.8,28.5579,10.2581,-18.2997,-23.1072,-7.50684,28.5579,-7.50684,5.44188,0.0311267
87.9,-22.5609,-0.0636379,22.4973,19.9396,-0.645238,-22.5609,-0.645238,4.57025,0.0311267
88,15.966,7.70426,-8.26173,-11.6456,-3.39533,15.966,-3.39533,4.92496,0.0311267
88.1,1.08996,4.7938,3.70385,0.690361,-2.37391,1.08996,-2.37391,4.80559,0.0311267
88.2,28.0619,10.223,-17.839,-22.6364,-7.43952,28.0619,-7.43952,5.52948,0.0311267
88.3,-22.2538,0.0606377,22.3145,19.7485,-0.64251,-22.2538,-0.64251,4.66468,0.0311267
88.4,16.2739,7.82759,-8.44628,-11.8568,-3.44609,16.2739,-3.44609,5.02604,0.0311267
88.5,1.32072,4.89854,3.57782,0.525034,-2.45331,1.32072,-2.45331,4.9107,0.0311267
88.6,27.5956,10.1997,-17.3959,-22.1883,-7.38706,27.5956,-7.38706,5.61681,0.0311267
88.7,-21.9252,0.202234,22.1275,19.5478,-0.653343,-21.9252,-0.653343,4.75952,0.0311267
88.8,16.579,7.96879,-8.61019,-12.0508,-3.50272,16.579,-3.50272,5.12742,0.0311267
88.9,1.58195,5.03041,3.44846,0.352659,-2.53887,1.58195,-2.53887,5.01706,0.0311267
89,27.0691,10.1801,-16.889,-21.6737,-7.32259,27.0691,-7.32259,5.70347,0.0311267
89.1,-21.648,0.331359,21.9794,19.3926,-0.643787,-21.648,-0.643787,4.8521,0.0311267
89.2,16.8731,8.09102,-8.78206,-12.247,-3.5446,16.8731,-3.5446,5.22628,0.0311267
89.3,1.81536,5.13829,3.32293,0.190252,-2.61089,1.81536,-2.61089,5.12011,0.0311267
89.4,26.5578,10.1335,-16.4244,-21.1995,-7.25804,26.5578,-7.25804,5.78739,0.0311267
89.5,-21.3274,0.454172,21.7816,19.1846,-0.647376,-21.3274,-0.647376,4.9434,0.0311267
89.6,17.1529,8.21436,-8.93856,-12.4294,-3.59288,17.1529,-3.59288,5.32344,0.0311267
89.7,2.078,5.25534,3.17735,0.00426388,-2.69359,2.078,-2.69359,5.22242,0.0311267
89.8,26.0334,10.099,-15.9345,-20.701,-7.19544,26.0334,-7.19544,5.8702,0.0311267
89.9,-21.0026,0.586878,21.5894,18.9818,-0.651121,-21.0026,-0.651121,5.03374,0.0311267
90,17.4343,8.33922,-9.09508,-12.6122,-3.64138,17.4343,-3.64138,5.41973,0.0311267
90.1,2.304,5.36943,3.06543,-0.145117,-2.76732,2.304,-2.76732,5.32275,0.0311267
90.2,25.5297,10.0598,-15.47,-20.2275,-7.13237,25.5297,-7.13237,5.95172,0.0311267
90.3,-20.7053,0.712044,21.4173,18.8015,-0.648901,-20.7053,-0.648901,5.12198,0.0311267
90.4,17.6976,8.45207,-9.2455,-12.7859,-3.68314,17.6976,-3.68314,5.51342,0.0311267
90.5,2.60962,5.48713,2.87752,-0.375098,-2.85613,2.60962,-2.85613,5.42303,0.0311267
90.6,25.0178,10.0299,-14.9879,-19.7393,-7.07693,25.0178,-7.07693,6.03295,0.0311267
90.7,-20.4035,0.843248,21.2468,18.62,-0.652695,-20.4035,-0.652695,5.21007,0.0311267
90.8,17.9605,8.57639,-9.38406,-12.9492,-3.72682,17.9605,-3.72682,5.60695,0.0311267
90.9,2.8872,5.61432,2.72712,-0.56531,-2.93644,2.8872,-2.93644,5.52229,0.0311267
91,24.4979,9.99197,-14.5059,-19.2489,-7.01457,24.4979,-7.01457,6.11294,0.0311267
91.1,-20.1316,0.96209,21.0937,18.46,-0.645917,-20.1316,-0.645917,5.29603,0.0311267
91.2,18.1691,8.67662,-9.49252,-13.0754,-3.75329,18.1691,-3.75329,5.69673,0.0311267
91.3,3.2202,5.72857,2.50837,-0.823696,-3.02089,3.2202,-3.02089,5.61965,0.0311267
91.4,23.9632,9.94377,-14.0195,-18.7535,-6.95404,23.9632,-6.95404,6.19062,0.0311267
91.5,-19.8065,1.08289,20.8894,18.2444,-0.654438,-19.8065,-0.654438,5.38141,0.0311267
91.6,18.4287,8.79494,-9.63375,-13.2422,-3.80138,18.4287,-3.80138,5.78753,0.0311267
91.7,3.53309,5.86773,2.33464,-1.04034,-3.11112,3.53309,-3.11112,5.71736,0.0311267
91.8,23.462,9.9161,-13.5459,-18.2755,-6.90221,23.462,-6.90221,6.26969,0.0311267
91.9,-19.5178,1.21989,20.7377,18.0819,-0.656186,-19.5178,-0.656186,5.46701,0.0311267
92,18.6391,8.90901,-9.73005,-13.3589,-3.83185,18.6391,-3.83185,5.87702,0.0311267
92.1,3.84274,5.99182,2.14909,-1.26481,-3.19009,3.84274,-3.19009,5.81369,0.0311267
92.2,22.9616,9.87753,-13.0841,-17.8064,-6.84417,22.9616,-6.84417,6.34745,0.0311267
92.3,-19.213,1.34253,20.5555,17.8888,-0.660939,-19.213,-0.660939,5.55184,0.0311267
92.4,18.841,9.01428,-9.8267,-13.4761,-3.86474,18.841,-3.86474,5.96549,0.0311267
92.5,4.15252,6.11698,1.96445,-1.48853,-3.27068,4.15252,-3.27068,5.90906,0.0311267
92.6,22.465,9.84144,-12.6236,-17.3389,-6.78775,22.465,-6.78775,6.42439,0.0311267
92.7,-18.9219,1.46474,20.3866,17.7099,-0.663327,-18.9219,-0.663327,5.63544,0.0311267
92.8,19.0238,9.1121,-9.91173,-13.5796,-3.89239,19.0238,-3.89239,6.05218,0.0311267
92.9,4.52552,6.249,1.72349,-1.77202,-3.3623,4.52552,-3.3623,6.00466,0.0311267
93,21.9568,9.80986,-12.147,-16.8571,-6.73601,21.9568,-6.73601,6.5012,0.0311267
93.1,-18.6002,1.59682,20.197,17.5065,-0.675387,-18.6002,-0.675387,5.71987,0.0311267
93.2,19.1976,9.22071,-9.97686,-13.6651,-3.9228,19.1976,-3.9228,6.13939,0.0311267
93.3,4.87215,6.39038,1.51823,-2.01814,-3.44664,4.87215,-3.44664,6.09995,0.0311267
93.4,21.4595,9.77717,-11.6823,-16.3869,-6.68171,21.4595,-6.68171,6.57804,0.0311267
93.5,-18.2919,1.72744,20.0193,17.3166,-0.682123,-18.2919,-0.682123,5.80392,0.0311267
93.6,19.3683,9.32113,-10.0471,-13.7545,-3.95022,19.3683,-3.95022,6.22613,0.0311267
93.7,5.23635,6.52888,1.29253,-2.2856,-3.53407,5.23635,-3.53407,6.19533,0.0311267
93.8,20.965,9.74745,-11.2175,-15.9174,-6.6299,20.965,-6.6299,6.65506,0.0311267
93.9,-18.0362,1.84831,19.8845,17.1731,-0.679154,-18.0362,-0.679154,5.8865,0.0311267
94,19.5405,9.41479,-10.1258,-13.8498,-3.97181,19.5405,-3.97181,6.3115,0.0311267
94.1,5.54447,6.65003,1.10556,-2.50789,-3.60583,5.54447,-3.60583,6.28763,0.0311267
94.2,20.4759,9.69794,-10.778,-15.4692,-6.57168,20.4759,-6.57168,6.72926,0.0311267
94.3,-17.7232,1.96032,19.6835,16.9606,-0.688617,-17.7232,-0.688617,5.96814,0.0311267
94.4,19.6647,9.50049,-10.1642,-13.9035,-3.99234,19.6647,-3.99234,6.39447,0.0311267
94.5,5.92902,6.77819,0.849165,-2.80524,-3.69556,5.92902,-3.69556,6.37998,0.0311267
94.6,20.012,9.6717,-10.3403,-15.0288,-6.52886,20.012,-6.52886,6.8043,0.0311267
94.7,-17.4487,2.08677,19.5355,16.8006,-0.69649,-17.4487,-0.69649,6.04938,0.0311267
94.8,19.8124,9.59388,-10.2185,-13.9753,-4.01619,19.8124,-4.01619,6.47778,0.0311267
94.9,6.31339,6.92362,0.61023,-3.08548,-3.78351,6.31339,-3.78351,6.47267,0.0311267
95,19.5533,9.64849,-9.90485,-14.591,-6.4854,19.5533,-6.4854,6.87982,0.0311267
95.1,-17.1345,2.21919,19.3537,16.6028,-0.713341,-17.1345,-0.713341,6.13234,0.0311267
95.2,19.911,9.69114,-10.2199,-13.9927,-4.03318,19.911,-4.03318,6.56122,0.0311267
95.3,6.70169,7.069,0.367308,-3.36878,-3.86708,6.70169,-3.86708,6.5656,0.0311267
95.4,19.0888,9.62409,-9.46476,-14.1473,-6.43715,19.0888,-6.43715,6.9554,0.0311267
95.5,-16.8635,2.34072,19.2042,16.4421,-0.717343,-16.8635,-0.717343,6.214,0.0311267
95.6,20.026,9.77281,-10.2532,-14.0407,-4.04817,20.026,-4.04817,6.64392,0.0311267
95.7,7.12682,7.21597,0.0891557,-3.68939,-3.95848,7.12682,-3.95848,6.65895,0.0311267
95.8,18.612,9.59803,-9.01394,-13.6939,-6.39233,18.612,-6.39233,7.03101,0.0311267
95.9,-16.5664,2.46698,19.0334,16.2568,-0.730057,-16.5664,-0.730057,6.2965,0.0311267
96,20.1099,9.86166,-10.2482,-14.0497,-4.05996,20.1099,-4.05996,6.72647,0.0311267
96.1,7.48905,7.35427,-0.134784,-3.94969,-4.03239,7.48905,-4.03239,6.7502,0.0311267
96.2,18.1876,9.56643,-8.62121,-13.2982,-6.34885,18.1876,-6.34885,7.10621,0.0311267
96.3,-16.2889,2.58626,18.8751,16.0856,-0.74023,-16.2889,-0.74023,6.378,0.0311267
96.4,20.2063,9.94079,-10.2655,-14.0816,-4.07556,20.2063,-4.07556,6.80843,0.0311267
96.5,7.88721,7.49626,-0.39095,-4.24611,-4.1182,7.88721,-4.1182,6.84201,0.0311267
96.6,17.7576,9.54997,-8.20763,-12.8835,-6.30954,17.7576,-6.30954,7.18178,0.0311267
96.7,-16.0233,2.70778,18.7311,15.9283,-0.750088,-16.0233,-0.750088,6.45948,0.0311267
96.8,20.2618,10.0179,-10.2438,-14.071,-4.08033,20.2618,-4.08033,6.8891,0.0311267
96.9,8.31686,7.64003,-0.676834,-4.57172,-4.20317,8.31686,-4.20317,6.93354,0.0311267
97,17.3345,9.52949,-7.80501,-12.4804,-6.27248,17.3345,-6.27248,7.25729,0.0311267
97.1,-15.7355,2.83087,18.5664,15.7476,-0.767456,-15.7355,-0.767456,6.5416,0.0311267
97.2,20.3254,10.1006,-10.2248,-14.066,-4.09209,20.3254,-4.09209,6.97064,0.0311267
97.3,8.76203,7.80065,-0.961376,-4.89874,-4.29375,8.76203,-4.29375,7.0264,0.0311267
97.4,16.9041,9.5181,-7.386,-12.062,-6.23581,16.9041,-6.23581,7.33386,0.0311267
97.5,-15.4673,2.95774,18.4251,15.5916,-0.778952,-15.4673,-0.778952,6.62414,0.0311267
97.6,20.3674,10.1783,-10.1891,-14.0414,-4.09457,20.3674,-4.09457,7.05192,0.0311267
97.7,9.18271,7.94978,-1.23293,-5.20858,-4.37308,9.18271,-4.37308,7.11824,0.0311267
97.8,16.4978,9.49693,-7.00085,-11.6766,-6.19896,16.4978,-6.19896,7.4102,0.0311267
97.9,-15.2138,3.07335,18.2871,15.4401,-0.789191,-15.2138,-0.789191,6.70599,0.0311267
98,20.4189,10.2506,-10.1683,-14.0321,-4.09993,20.4189,-4.09993,7.13282,0.0311267
98.1,9.54646,8.08641,-1.46004,-5.46991,-4.44242,9.54646,-4.44242,7.20795,0.0311267
98.2,16.1175,9.47337,-6.64415,-11.3184,-6.16142,16.1175,-6.16142,7.48528,0.0311267
98.3,-14.9377,3.18627,18.124,15.2621,-0.805533,-14.9377,-0.805533,6.78732,0.0311267
98.4,20.4362,10.3163,-10.1199,-13.9938,-4.10259,20.4362,-4.10259,7.21217,0.0311267
98.5,10.025,8.23748,-1.78754,-5.84016,-4.53698,10.025,-4.53698,7.29972,0.0311267
98.6,15.7636,9.48091,-6.2827,-10.9636,-6.14363,15.7636,-6.14363,7.56317,0.0311267
98.7,-14.6862,3.32017,18.0064,15.1261,-0.826199,-14.6862,-0.826199,6.87062,0.0311267
98.8,20.4634,10.4004,-10.063,-13.9496,-4.10704,20.4634,-4.10704,7.29372,0.0311267
98.9,10.4581,8.40479,-2.0533,-6.14519,-4.61657,10.4581,-4.61657,7.39222,0.0311267
99,15.375,9.47477,-5.90019,-10.5821,-6.10795,15.375,-6.10795,7.6407,0.0311267
99.1,-14.3898,3.4441,17.8339,14.9354,-0.847126,-14.3898,-0.847126,6.95496,0.0311267
99.2,20.4456,10.4704,-9.97513,-13.8712,-4.10313,20.4456,-4.10313,7.37488,0.0311267
99.3,10.9033,8.55844,-2.34489,-6.4754,-4.6962,10.9033,-4.6962,7.48471,0.0311267
99.4,15.0233,9.47149,-5.55185,-10.2376,-6.08154,15.0233,-6.08154,7.71936,0.0311267
99.5,-14.1637,3.56375,17.7275,14.8145,-0.857528,-14.1637,-0.857528,7.03821,0.0311267
99.6,20.4343,10.5286,-9.90577,-13.8093,-4.09547,20.4343,-4.09547,7.45519,0.0311267
99.7,11.3585,8.71115,-2.6473,-6.81557,-4.7755,11.3585,-4.7755,7.57668,0.0311267
99.8,14.665,9.46349,-5.20155,-9.88996,-6.05411,14.665,-6.05411,7.79732,0.0311267
99.9,-13.9046,3.6779,17.5825,14.6524,-0.877491,-13.9046,-0.877491,7.12181,0.0311267
