time,predicted_position,filtered_position,position_error,kalman_gain_position,kalman_gain_velocity
92.3,13.419,14.8344,8.90032,0.159035,0.0917043
92.4,14.8344,15.2858,2.83856,0.159035,0.0917041
92.5,15.3117,14.716,-3.74567,0.159035,0.0917039
92.6,14.7076,13.1272,-9.93774,0.159034,0.0917038
92.7,13.0276,10.7929,-14.0515,0.159035,0.0917047
92.8,10.5645,8.6051,-12.3208,0.159035,0.0917043
92.9,8.26372,7.43419,-5.21598,0.159035,0.0917041
93,7.04498,7.35484,1.94839,0.159035,0.0917039
93.1,6.98349,8.12489,7.17706,0.159034,0.0917038
93.2,7.81933,9.41674,10.0444,0.159035,0.0917047
93.3,9.20332,10.892,10.6183,0.159035,0.0917043
93.4,10.776,12.2391,9.20016,0.159035,0.0917041
93.5,12.2074,13.1988,6.23347,0.159035,0.0917039
93.6,13.2242,13.5815,2.24637,0.159034,0.0917038
93.7,13.6276,13.2805,-2.18204,0.159035,0.0917047
93.8,13.3066,12.2717,-6.50732,0.159035,0.0917043
93.9,12.2381,10.6103,-10.2355,0.159035,0.0917041
94,10.4829,8.41746,-12.9871,0.159035,0.0917039
94.1,8.1709,5.8535,-14.5717,0.159034,0.0917038
94.2,5.47329,3.09148,-14.9766,0.159035,0.0917047
94.3,2.57395,0.542142,-12.7758,0.159035,0.0917043
94.4,-0.0925434,-1.26611,-7.37933,0.159035,0.0917041
94.5,-1.96847,-2.24655,-1.74856,0.159035,0.0917039
94.6,-2.96494,-2.31904,4.06142,0.159034,0.0917038
94.7,-3.00024,-1.43027,9.87181,0.159035,0.0917047
94.8,-2.02089,0.418935,15.3414,0.159035,0.0917043
94.9,-0.0309986,3.15396,20.0268,0.159035,0.0917041
95,2.88768,6.62711,23.5133,0.159035,0.0917039
95.1,6.57645,10.6219,25.4373,0.159034,0.0917038
95.2,10.8045,14.8676,25.5486,0.159035,0.0917047
95.3,15.2845,19.0612,23.7478,0.159035,0.0917043
95.4,19.6959,22.8865,20.0625,0.159035,0.0917041
95.5,23.7052,26.0404,14.6834,0.159035,0.0917039
95.6,26.9937,28.257,7.94363,0.159034,0.0917038
95.7,29.2832,29.3309,0.299833,0.159035,0.0917047
95.8,30.3598,29.134,-7.70786,0.159035,0.0917043
95.9,30.0922,27.639,-15.4254,0.159035,0.0917041
96,28.4557,24.9458,-22.0706,0.159035,0.0917039
96.1,25.5601,21.3948,-26.1914,0.159034,0.0917038
96.2,21.769,17.9225,-24.1865,0.159035,0.0917047
96.3,18.0749,15.4921,-16.2405,0.159035,0.0917043
96.4,15.4955,14.1518,-8.44942,0.159035,0.0917041
96.5,14.0777,13.6023,-2.98925,0.159035,0.0917039
96.6,13.5009,13.4732,-0.174184,0.159034,0.0917038
96.7,13.3702,13.4018,0.199128,0.159035,0.0917047
96.8,13.3006,13.0756,-1.41484,0.159035,0.0917043
96.9,12.9614,12.267,-4.36644,0.159035,0.0917041
97,12.1128,10.8726,-7.79781,0.159035,0.0917039
97.1,10.6469,9.00182,-10.3442,0.159034,0.0917038
97.2,8.6812,7.13268,-9.73697,0.159035,0.0917047
97.3,6.72279,5.90126,-5.16568,0.159035,0.0917043
97.4,5.444,5.53189,0.552597,0.159035,0.0917041
97.5,5.07969,5.90605,5.1961,0.159035,0.0917039
97.6,5.50151,6.76319,7.93336,0.159034,0.0917038
97.7,6.43137,7.79423,8.5695,0.159035,0.0917047
97.8,7.54102,8.6911,7.23164,0.159035,0.0917043
97.9,8.50422,9.18592,4.28654,0.159035,0.0917041
98,9.03834,9.09029,0.326652,0.159035,0.0917039
98.1,8.94571,8.35121,-3.73813,0.159034,0.0917038
98.2,8.17234,7.16781,-6.31638,0.159035,0.0917047
98.3,6.93102,6.11435,-5.13516,0.159035,0.0917043
98.4,5.83047,5.79471,-0.224833,0.159035,0.0917041
98.5,5.50877,6.40342,5.62551,0.159035,0.0917039
98.6,6.16907,7.837,10.4879,0.159034,0.0917038
98.7,7.69881,9.85365,13.5494,0.159035,0.0917047
98.8,9.83972,12.1524,14.5422,0.159035,0.0917043
98.9,12.2719,14.4188,13.4994,0.159035,0.0917041
99,14.662,16.3548,10.6445,0.159035,0.0917039
99.1,16.6957,17.7064,6.35515,0.159034,0.0917038
99.2,18.1055,18.2822,1.11104,0.159035,0.0917047
99.3,18.6915,17.9663,-4.55976,0.159035,0.0917043
99.4,18.3338,16.7293,-10.0889,0.159035,0.0917041
99.5,17.0043,14.6354,-14.8959,0.159035,0.0917039
99.6,14.7737,11.8681,-18.2702,0.159034,0.0917038
99.7,11.839,8.88262,-18.5893,0.159035,0.0917047
99.8,8.68298,6.43615,-14.1279,0.159035,0.0917043
99.9,6.10696,4.68074,-8.96797,0.159035,0.0917041
