time,x0,y0,x1,y1,x2,y2,distance
97.2000,-2.7887,-0.8627,-2.2829,4.1379,1.5662,5.5611,5.7774
97.3000,-2.0492,-2.0790,0.2683,2.3810,4.3206,3.0285,5.2763
97.4000,-0.8225,-2.8009,2.9788,0.4873,7.0797,0.3345,7.0876
97.5000,0.5998,-2.8569,5.3470,-1.2057,9.3399,-2.1531,9.5848
97.6000,1.8795,-2.2336,6.9009,-2.4531,10.6333,-4.1588,11.4176
97.7000,2.7123,-1.0793,7.2973,-3.1384,10.6268,-5.5374,11.9829
97.8000,2.9002,0.3317,6.4002,-3.2757,9.1995,-6.2763,11.1366
97.9000,2.3986,1.6637,4.3182,-2.9814,6.4806,-6.4692,9.1569
98.0000,1.3267,2.6003,1.3943,-2.4255,2.8372,-6.2671,6.8794
98.1000,-0.0607,2.9185,-1.8546,-1.7766,-1.1863,-5.8255,5.9451
98.2000,-1.4336,2.5429,-4.8352,-1.1573,-4.9670,-5.2589,7.2337
98.3000,-2.4657,1.5626,-6.9937,-0.6190,-7.9205,-4.6167,9.1678
98.4000,-2.9115,0.2109,-7.9252,-0.1436,-9.6117,-3.8847,10.3671
98.5000,-2.6651,-1.1910,-7.4550,0.3318,-9.8369,-3.0099,10.2871
98.6000,-1.7851,-2.3098,-5.6735,0.8750,-8.6597,-1.9397,8.8743
98.7000,-0.4806,-2.8793,-2.9173,1.5167,-6.3939,-0.6636,6.4282
98.8000,0.9382,-2.7643,0.2980,2.2209,-3.5363,0.7583,3.6166
98.9000,2.1338,-1.9920,3.3807,2.8770,-0.6647,2.1879,2.2867
99.0000,2.8222,-0.7461,5.7797,3.3178,1.6775,3.4285,3.8169
99.1000,2.8395,0.6772,7.0892,3.3609,3.0868,4.2673,5.2667
99.2000,2.1817,1.9395,7.1223,2.8633,3.3726,4.5306,5.6481
99.3000,1.0052,2.7406,5.9375,1.7738,2.5836,4.1385,4.8788
99.4000,-0.4103,2.8902,3.8159,0.1696,0.9859,3.1413,3.2924
99.5000,-1.7283,2.3526,1.1938,-1.7369,-1.0043,1.7284,1.9990
99.6000,-2.6353,1.2556,-1.4309,-3.6241,-2.9131,0.2025,2.9202
99.7000,-2.9158,-0.1399,-3.5993,-5.1194,-4.3092,-1.0775,4.4419
99.8000,-2.5030,-1.5021,-4.9779,-5.8768,-4.8882,-1.7740,5.2001
99.9000,-1.4951,-2.5072,-5.4111,-5.6580,-4.5253,-1.6511,4.8171
